,campus,curso,anoingresso,periodoingresso,rendabruta,ira,modalidade,genero,raca,idade,idioma,ficou_tempo_sem_estudar,quantidade_computadores,companhia_domiciliar,mae_nivel_escolaridade,pai_nivel_escolaridade,quantidade_notebooks,estado_civil,qtd_filhos,tipo_area_residencial,trabalha,reprovacoes,reprovacoes_por_falta,percentual_carga_horaria_frequentada_mean,carga_horaria_total
26059,cod,licenciatura em ciências agrárias,2013,1,750.0,8.08,licenciatura,f,preta,26,false,false,0.0,parentes,ensino médio incompleto,ensino médio incompleto,1.0,solteiro(a),0,urbano,nunca trabalhou,0.0,0.0,0.0,0.0
4662,itz,licenciatura em física - imperatriz,2018,1,954.0,1.26,licenciatura,m,branca,22,false,false,0.0,amigo(s),ensino médio completo,não sei informar,2.0,solteiro(a),0,urbano,não está trabalhando,0.0,0.0,0.0,0.0
29403,pin,pinheiro -técnico em marketing,2016,1,850.0,0.0,integrado,f,parda,19,false,false,0.0,pais,ensino fundamental incompleto,ensino médio completo,1.0,solteiro(a),0,rural,nunca trabalhou,0.0,0.0,0.0,0.0
33747,sin,santa inês - técnico em logística integrado ao ensino médio,2015,1,1400.0,8.27,integrado,m,parda,20,false,false,0.0,pais,ensino médio incompleto,ensino fundamental incompleto,0.0,solteiro(a),0,urbano,não está trabalhando,0.0,0.0,0.0,0.0
31339,btc,buriticupu - eletrotécnica - integrado,2015,1,937.0,8.3,integrado,m,parda,22,false,false,0.0,pais,ensino fundamental completo,não estudou,0.0,solteiro(a),0,rural,não está trabalhando,0.0,0.0,0.0,0.0
6164,mtc,licenciatura em matemática,2018,2,0.0,9.61,licenciatura,m,branca,28,true,false,0.0,pais,ensino médio completo,ensino médio completo,1.0,solteiro(a),0,urbano,não está trabalhando,0.0,0.0,0.0,0.0
12126,mtc,técnico em química integrado tc: n área:controle e processos industriais,2017,1,2090.0,8.28,integrado,f,branca,19,false,false,0.0,pais,ensino superior completo,ensino médio incompleto,0.0,solteiro(a),0,urbano,nunca trabalhou,0.0,0.0,0.0,0.0
5256,sin,santa inês - técnico em edificações integrado ao ensino médio,2015,1,1700.0,9.0,integrado,m,parda,21,false,false,0.0,mãe,ensino médio completo,ensino médio completo,1.0,solteiro(a),0,urbano,nunca trabalhou,0.0,0.0,0.0,0.0
25819,cax,caxias - bacharelado em ciência da computação,2014,1,3177.42,7.72,bacharelado,f,parda,25,false,false,0.0,parentes,ensino médio completo,ensino médio completo,1.0,solteiro(a),0,urbano,nunca trabalhou,0.0,0.0,0.0,0.0
18924,itz,técnico em química - subsequente,2018,1,0.0,6.86,subsequente,f,parda,23,false,false,0.0,mãe,alfabetizado,alfabetizado,0.0,solteiro(a),0,urbano,nunca trabalhou,0.0,0.0,0.0,0.0
23028,itz,técnico em edificações integrado - itz,2017,1,1500.0,0.0,integrado,f,parda,19,false,false,0.0,pais,ensino fundamental incompleto,ensino médio completo,0.0,solteiro(a),0,urbano,nunca trabalhou,0.0,0.0,0.0,0.0
16316,srm,curso técnico em meio ambiente integrado ao ensino médio - mangabeiras,2016,1,900.0,8.31,integrado,m,parda,21,false,false,0.0,mãe,ensino superior completo,ensino médio completo,0.0,solteiro(a),0,rural,estágio ou bolsa,0.0,0.0,0.0,0.0
23479,sjp,sjp - curso técnico em logísitca,2017,1,2685.65,8.46,integrado,f,preta,18,false,false,0.0,pais,pós-gradução completa,ensino médio completo,0.0,solteiro(a),0,urbano,nunca trabalhou,0.0,0.0,0.0,0.0
16102,mtc,técnico em comunicação visual integrado tc: nárea: produção cultural e design,2016,1,8000.0,9.09,integrado,m,branca,20,false,false,1.0,pais,ensino superior completo,ensino superior completo,1.0,solteiro(a),0,urbano,nunca trabalhou,0.0,0.0,0.0,0.0
25227,mar,maracanã - curso técnico em agroindústria integrado,2015,1,937.0,0.0,integrado,f,parda,20,false,false,1.0,pais,ensino médio completo,ensino médio completo,0.0,solteiro(a),0,urbano,nunca trabalhou,0.0,0.0,0.0,0.0
13715,mtc,técnico em eletrotécnica tc: t nárea: controle e processos industriais,2017,1,748.0,7.72,concomitante,m,parda,21,false,false,0.0,parentes,ensino médio completo,ensino médio completo,0.0,solteiro(a),0,urbano,autônomo,0.0,0.0,0.0,0.0
5007,cnt,técnico em administração integrado ao ensino médio,2018,1,0.0,0.56,integrado,f,preta,20,false,false,0.0,mãe,ensino médio completo,ensino fundamental incompleto,0.0,solteiro(a),0,urbano,nunca trabalhou,0.0,0.0,0.0,0.0
1404,mtc,técnico em metalurgia tc: nárea: controle e processos industrais,2015,1,984.69,8.62,concomitante,f,branca,23,false,false,0.0,mãe,ensino médio completo,ensino médio completo,0.0,solteiro(a),0,urbano,nunca trabalhou,0.0,0.0,0.0,0.0
20170,btc,buriticupu - administração - subsequente,2018,1,1254.0,7.5,subsequente,f,parda,32,false,false,0.0,cônjuge,não estudou,ensino fundamental incompleto,0.0,solteiro(a),4,rural,não está trabalhando,0.0,0.0,0.0,0.0
13578,tmn,timon - curso técnico  em edificações integrado - integral,2015,1,0.0,7.29,integrado,f,parda,20,false,false,0.0,pais,ensino médio completo,ensino fundamental completo,1.0,solteiro(a),0,urbano,nunca trabalhou,0.0,0.0,0.0,0.0
16808,mar,técnico em agropecuária - ead,2018,1,0.0,7.97,subsequente,m,parda,38,false,false,1.0,pais,ensino médio completo,ensino fundamental completo,1.0,divorciado(a),1,urbano,serviço público,0.0,0.0,0.0,0.0
33519,mtc,sistemas de informação,2018,2,954.0,5.47,bacharelado,m,parda,27,true,false,0.0,pais,ensino médio incompleto,ensino médio completo,1.0,solteiro(a),0,urbano,autônomo,0.0,0.0,0.0,0.0
11073,mtc,engenharia civil,2013,1,0.0,8.24,bacharelado,m,parda,30,false,false,0.0,mãe,ensino fundamental incompleto,ensino fundamental incompleto,1.0,casado(a),0,urbano,serviço público,0.0,0.0,0.0,0.0
5265,sjp,sjp - curso técnico em logísitca,2017,1,700.0,4.62,integrado,m,parda,20,false,false,0.0,mãe,ensino médio completo,não sei informar,0.0,solteiro(a),0,urbano,nunca trabalhou,0.0,0.0,0.0,0.0
4439,bar,barreirinhas - técnico em agroindustria integrado,2014,1,400.0,7.77,integrado,m,parda,21,false,false,0.0,mãe,ensino fundamental completo,não sei informar,0.0,solteiro(a),0,urbano,nunca trabalhou,0.0,0.0,0.0,0.0
28263,cod,licenciatura em ciências agrárias,2014,1,937.0,7.3,licenciatura,m,parda,28,false,false,0.0,mãe,ensino médio completo,ensino médio completo,1.0,solteiro(a),0,urbano,nunca trabalhou,0.0,0.0,0.0,0.0
21707,cod,licenciatura em química,2014,1,800.0,7.76,licenciatura,m,parda,36,false,false,0.0,cônjuge,ensino fundamental incompleto,ensino fundamental incompleto,0.0,casado(a),2,urbano,não está trabalhando,0.0,0.0,0.0,0.0
27628,vna,técnico em desenvolvimento de sistemas subsequente,2019,1,1254.0,1.48,subsequente,f,preta,19,false,false,0.0,pais,ensino médio completo,ensino médio completo,0.0,solteiro(a),0,rural,trabalhador rural/agricultor,0.0,0.0,0.0,0.0
9633,bdc,curso técnico em edificações integrado ao ensino médio - área: infraestrutura,2018,1,2392.0,8.5,integrado,f,parda,18,false,false,0.0,pais,ensino médio completo,ensino médio completo,1.0,solteiro(a),0,urbano,nunca trabalhou,0.0,0.0,0.0,0.0
10753,cax,caxias - técnico em administração,2017,1,600.0,8.0,integrado,f,parda,20,true,false,0.0,outro,ensino fundamental incompleto,ensino fundamental incompleto,0.0,solteiro(a),0,rural,nunca trabalhou,0.0,0.0,0.0,0.0
1520,gra,técnico em nível médio subsequente em administração,2019,1,998.0,9.06,subsequente,f,branca,20,false,false,1.0,avó,pós-gradução completa,ensino fundamental incompleto,0.0,solteiro(a),0,urbano,não está trabalhando,0.0,0.0,0.0,0.0
32673,cod,codó - técnico em meio ambiente integrado ao ensino médio,2016,1,0.0,0.0,integrado,f,parda,19,false,false,0.0,pais,não estudou,ensino fundamental completo,0.0,solteiro(a),0,urbano,nunca trabalhou,0.0,0.0,0.0,0.0
19525,mtc,"técnico de segurança do trabalho integrado tc: nárea: ambiente, saúde e segurança",2016,1,0.0,8.28,integrado,f,parda,20,false,false,0.0,pais,não estudou,não estudou,0.0,solteiro(a),0,urbano,não está trabalhando,0.0,0.0,0.0,0.0
33054,itz,técnico em informática integrado - itz,2017,1,2150.0,0.0,integrado,m,parda,17,false,false,1.0,parentes,ensino fundamental completo,alfabetizado,0.0,solteiro(a),0,urbano,nunca trabalhou,0.0,0.0,0.0,0.0
21470,gra,técnico em agronegócio integrado ao ensino médio,2018,1,1200.0,0.21,integrado,f,parda,37,false,false,0.0,cônjuge,não estudou,não estudou,0.0,união estável,3,urbano,nunca trabalhou,0.0,0.0,0.0,0.0
23588,bdc,curso técnico em química integrado ao ensino médio - área: controle e processos industriais,2018,1,700.0,8.21,integrado,f,parda,19,false,false,0.0,pais,ensino fundamental incompleto,ensino fundamental incompleto,0.0,solteiro(a),0,urbano,não está trabalhando,0.0,0.0,0.0,0.0
19354,cax,caxias - técnico em agropecuária,2015,1,0.0,0.0,integrado,f,parda,22,true,false,1.0,pais,ensino médio completo,ensino médio completo,0.0,casado(a),0,urbano,autônomo,0.0,0.0,0.0,0.0
27169,mtc,licenciatura em física,2017,1,1035.63,7.96,licenciatura,m,parda,23,true,false,0.0,pais,ensino superior completo,ensino médio completo,0.0,solteiro(a),0,rural,serviço público,0.0,0.0,0.0,0.0
20315,mar,técnico em agropecuária - ead,2018,1,900.0,7.71,subsequente,f,parda,39,false,false,0.0,cônjuge,ensino fundamental incompleto,ensino fundamental incompleto,1.0,união estável,0,urbano,não está trabalhando,0.0,0.0,0.0,0.0
23621,cnt,técnico em informática integrado ao ensino médio,2017,1,0.0,8.05,integrado,f,parda,19,true,false,0.0,mãe,ensino superior incompleto,ensino superior completo,0.0,solteiro(a),0,urbano,nunca trabalhou,0.0,0.0,0.0,0.0
22330,sjp,sjp - curso técnico em redes de computadores,2017,1,1547.0,7.77,integrado,m,preta,18,false,false,0.0,pais,pós-gradução completa,ensino fundamental incompleto,1.0,solteiro(a),0,urbano,nunca trabalhou,0.0,0.0,0.0,0.0
10505,mar,técnico em agropecuária - ead,2018,1,0.0,0.0,subsequente,f,parda,25,false,false,1.0,pais,ensino fundamental incompleto,não estudou,0.0,solteiro(a),0,urbano,não está trabalhando,0.0,0.0,0.0,0.0
20440,bdc,curso técnico em química integrado ao ensino médio- tc: área: controle e processos industriais,2017,1,998.0,7.71,integrado,f,parda,18,true,false,1.0,pais,ensino fundamental incompleto,ensino fundamental incompleto,0.0,solteiro(a),0,urbano,nunca trabalhou,0.0,0.0,0.0,0.0
15137,bar,barreirinhas - técnico em restaurante e bar subsequente,2017,1,800.0,0.0,subsequente,f,parda,22,false,false,0.0,cônjuge,ensino médio completo,não estudou,1.0,união estável,0,rural,nunca trabalhou,0.0,0.0,0.0,0.0
17341,bac,licenciatura plena em química (sisu),2020,1,900.0,0.0,licenciatura,m,parda,38,false,false,1.0,cônjuge,ensino fundamental incompleto,ensino fundamental completo,0.0,casado(a),3,urbano,trabalho informal/bico,0.0,0.0,0.0,0.0
21109,itz,técnico em informática integrado - itz,2016,1,1370.0,0.0,integrado,m,parda,20,false,false,0.0,pais,ensino superior completo,ensino fundamental completo,1.0,solteiro(a),0,urbano,nunca trabalhou,0.0,0.0,0.0,0.0
13385,bar,barreirinhas - técnico em agenciamento de viagem,2017,1,450.0,8.7,integrado,m,parda,18,false,false,0.0,mãe,ensino fundamental incompleto,ensino médio completo,0.0,solteiro(a),0,urbano,nunca trabalhou,0.0,0.0,0.0,0.0
4547,bar,barreirinhas - licenciatura em ciências biológicas,2017,2,4500.0,8.55,licenciatura,f,branca,31,false,false,0.0,cônjuge,pós-gradução completa,ensino superior completo,1.0,casado(a),0,urbano,não está trabalhando,0.0,0.0,0.0,0.0
8538,pin,pinheiro - técnico em administração - subsequente,2018,1,600.0,7.99,subsequente,f,branca,21,false,false,0.0,parentes,ensino médio completo,ensino fundamental incompleto,0.0,solteiro(a),0,urbano,nunca trabalhou,0.0,0.0,0.0,0.0
10748,tmn,técnico de análises químicas - noturno,2018,2,0.0,7.82,subsequente,f,parda,25,false,false,0.0,avó,ensino médio completo,não sei informar,0.0,solteiro(a),0,urbano,autônomo,0.0,0.0,0.0,0.0
32839,pin,pinheiro - técnico em meio ambiente,2016,1,950.0,0.0,integrado,m,branca,19,false,false,1.0,pais,ensino médio completo,ensino médio completo,1.0,solteiro(a),0,urbano,pescador,0.0,0.0,0.0,0.0
23742,sjp,sjp - curso técnico em logísitca,2017,1,400.0,4.33,integrado,f,preta,18,false,false,0.0,pais,ensino fundamental incompleto,alfabetizado,0.0,solteiro(a),0,rural,trabalhador rural/agricultor,0.0,0.0,0.0,0.0
2812,pin,pinheiro -técnico em marketing,2016,1,930.0,0.0,integrado,f,parda,19,false,false,0.0,mãe,ensino superior completo,alfabetizado,0.0,solteiro(a),0,urbano,nunca trabalhou,0.0,0.0,0.0,0.0
21819,cod,licenciatura em matemática,2018,1,900.0,0.44,licenciatura,m,parda,21,false,false,0.0,mãe,ensino médio completo,ensino médio completo,0.0,solteiro(a),0,urbano,nunca trabalhou,0.0,0.0,0.0,0.0
3356,gra,técnico em administração integrado ao ensino médio na modalidade de educação de jovens e adultos,2016,1,0.0,8.33,integrado eja,m,preta,31,false,false,0.0,cônjuge,não sei informar,não sei informar,0.0,casado(a),3,urbano,autônomo,0.0,0.0,0.0,0.0
29632,alc,técnico em administração,2018,1,1800.0,8.89,subsequente,f,parda,32,false,false,0.0,mãe,ensino superior completo,alfabetizado,1.0,solteiro(a),0,urbano,serviço público,0.0,0.0,0.0,0.0
20621,vna,técnico em administração subsequente,2018,2,998.0,7.83,subsequente,f,parda,30,false,false,0.0,mãe,ensino fundamental incompleto,ensino fundamental incompleto,1.0,solteiro(a),1,urbano,serviço público,0.0,0.0,0.0,0.0
9833,ped,técnico em petróleo e gás,2019,1,600.0,0.0,subsequente,m,parda,21,false,false,0.0,pais,ensino fundamental incompleto,ensino fundamental incompleto,1.0,solteiro(a),0,rural,trabalhador rural/agricultor,0.0,0.0,0.0,0.0
14586,bac,licenciatura plena em química (sisu),2018,1,0.0,5.84,licenciatura,f,preta,25,false,false,0.0,pai,ensino fundamental incompleto,ensino fundamental incompleto,0.0,solteiro(a),1,rural,nunca trabalhou,0.0,0.0,0.0,0.0
3148,cnt,técnico em informática integrado ao ensino médio,2015,1,0.0,7.84,integrado,f,preta,19,false,false,0.0,pais,ensino fundamental incompleto,ensino fundamental incompleto,0.0,solteiro(a),0,comunidade quilombola,nunca trabalhou,0.0,0.0,0.0,0.0
26054,bar,barreirinhas - técnico em agroindustria integrado,2014,1,0.0,8.04,integrado,f,parda,22,false,false,0.0,pais,ensino médio completo,ensino médio completo,0.0,solteiro(a),0,urbano,nunca trabalhou,0.0,0.0,0.0,0.0
10271,vna,técnico em informática subsequente,2016,2,1058.0,79.0,subsequente,m,parda,29,false,false,0.0,parentes,ensino fundamental incompleto,ensino fundamental incompleto,1.0,solteiro(a),0,rural,serviço público,0.0,0.0,0.0,0.0
12811,cnt,técnico em automação industrial,2018,2,720.0,4.16,subsequente,m,parda,27,false,false,0.0,parentes,ensino superior completo,ensino médio completo,0.0,solteiro(a),0,urbano,não está trabalhando,0.0,0.0,0.0,0.0
2655,mar,técnico em agropecuária - ead,2018,1,0.0,0.0,subsequente,m,parda,23,false,false,0.0,pais,ensino médio completo,ensino médio completo,0.0,solteiro(a),0,rural,não está trabalhando,0.0,0.0,0.0,0.0
29688,mar,técnico em agropecuária - ead,2018,1,0.0,7.5,subsequente,f,parda,61,false,false,0.0,pais,alfabetizado,alfabetizado,1.0,solteiro(a),0,rural,trabalhador rural/agricultor,0.0,0.0,0.0,0.0
9558,gra,técnico em nível médio subsequente em administração,2016,1,1099.0,7.9,subsequente,m,parda,30,false,false,0.0,parentes,ensino fundamental incompleto,ensino fundamental incompleto,0.0,solteiro(a),0,urbano,nunca trabalhou,0.0,0.0,0.0,0.0
13023,mar,técnico em agropecuária - ead,2018,1,0.0,0.0,subsequente,f,parda,37,false,false,0.0,cônjuge,não sei informar,não sei informar,0.0,casado(a),3,rural,trabalhador rural/agricultor,0.0,0.0,0.0,0.0
16268,aca,florestas anual,2018,1,7.0,7.67,integrado,m,parda,20,false,false,0.0,avó,ensino médio completo,ensino fundamental incompleto,0.0,solteiro(a),0,urbano,aposentado,0.0,0.0,0.0,0.0
17595,srm,srm-técnico em administração,2016,2,800.0,9.13,subsequente,f,parda,28,false,false,1.0,pais,ensino fundamental completo,ensino fundamental completo,0.0,solteiro(a),2,urbano,trabalho informal/bico,0.0,0.0,0.0,0.0
22160,pin,pinheiro - técnico em administração - subsequente,2018,1,998.0,8.93,subsequente,m,parda,38,false,false,0.0,avô,ensino fundamental incompleto,ensino fundamental incompleto,1.0,solteiro(a),0,rural,não está trabalhando,0.0,0.0,0.0,0.0
12844,mtc,engenharia mecânica industrial,2007,2,999.8,5.97,bacharelado,m,parda,32,false,false,0.0,parentes,ensino fundamental incompleto,ensino médio completo,1.0,solteiro(a),0,urbano,nunca trabalhou,0.0,0.0,0.0,0.0
2348,cnt,técnico em informática integrado ao ensino médio,2016,1,987.0,8.44,integrado,f,branca,21,false,false,0.0,outro,ensino médio completo,ensino superior completo,0.0,solteiro(a),0,urbano,nunca trabalhou,0.0,0.0,0.0,0.0
12173,pin,pinheiro - técnico em edificações - integrado,2017,1,1298.0,8.13,integrado,f,parda,19,false,false,0.0,pais,ensino fundamental completo,ensino fundamental completo,2.0,solteiro(a),0,urbano,nunca trabalhou,0.0,0.0,0.0,0.0
556,pin,pinheiro - técnico em edificações - integrado,2017,1,937.0,8.13,integrado,m,preta,21,false,false,0.0,parentes,ensino fundamental completo,ensino médio completo,0.0,solteiro(a),0,urbano,nunca trabalhou,0.0,0.0,0.0,0.0
22306,bdc,curso técnico em edificações na forma subsequente ao ensino médio - tc: area: infraestrutura,2018,1,5000.0,7.7,subsequente,m,parda,32,false,false,0.0,outro,ensino fundamental incompleto,alfabetizado,1.0,união estável,2,urbano,autônomo,0.0,0.0,0.0,0.0
393,mar,maracanã - curso técnico em agroindústria subsequente 2012,2017,1,0.0,0.0,subsequente,f,parda,22,false,false,0.0,mãe,ensino superior completo,ensino fundamental incompleto,0.0,solteiro(a),0,rural,nunca trabalhou,0.0,0.0,0.0,0.0
9557,pfr,técnico em agronegócio,2017,1,0.0,7.78,subsequente,f,parda,41,false,false,2.0,mãe,ensino superior incompleto,ensino fundamental incompleto,2.0,solteiro(a),1,urbano,empresa privada,0.0,0.0,0.0,0.0
15119,sjr,técnico em eletroeletrônica integrado,2017,1,314.0,7.93,integrado,f,parda,18,false,false,1.0,mãe,ensino médio completo,não sei informar,1.0,solteiro(a),0,urbano,nunca trabalhou,0.0,0.0,0.0,0.0
28257,tmn,timon- técnico integrado em eletroeletrônica,2016,1,0.0,6.95,integrado,f,parda,19,false,false,0.0,mãe,ensino médio completo,não sei informar,0.0,solteiro(a),0,urbano,nunca trabalhou,0.0,0.0,0.0,0.0
5397,mar,licenciatura em ciências agrárias,2018,1,477.0,6.61,licenciatura,m,parda,57,false,false,0.0,parentes,ensino fundamental completo,ensino fundamental incompleto,0.0,divorciado(a),1,urbano,não está trabalhando,0.0,0.0,0.0,0.0
34358,cch,curso técnico em eventos - integrado,2016,1,700.0,7.34,integrado,f,preta,21,false,false,0.0,mãe,ensino médio completo,ensino médio completo,1.0,solteiro(a),0,urbano,nunca trabalhou,0.0,0.0,0.0,0.0
20944,itz,tecnico em segurança do trabalho integrado - itz,2015,1,0.0,8.7,integrado,m,branca,20,false,false,1.0,pais,ensino médio completo,ensino fundamental incompleto,0.0,solteiro(a),0,urbano,nunca trabalhou,0.0,0.0,0.0,0.0
12958,gra,técnico em agropecuária subsequente,2019,1,1040.0,8.13,subsequente,f,preta,29,false,false,0.0,sozinho,ensino fundamental completo,ensino fundamental completo,0.0,solteiro(a),2,urbano,empresa privada,0.0,0.0,0.0,0.0
10129,pin,pinheiro - técnico em administração - subsequente,2017,1,480.0,7.81,subsequente,f,parda,24,false,false,0.0,outro,ensino fundamental incompleto,ensino fundamental incompleto,0.0,solteiro(a),0,urbano,nunca trabalhou,0.0,0.0,0.0,0.0
21012,cax,caxias - técnico em administração,2015,1,1135.0,7.34,integrado,m,preta,21,false,false,0.0,mãe,ensino superior completo,ensino superior completo,1.0,solteiro(a),0,urbano,nunca trabalhou,0.0,0.0,0.0,0.0
